id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
11937207,3028,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2025-08-31T18:15:00
11936940,3028,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2025-08-31T17:40:00
11936776,3028,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2025-08-31T17:05:00
11936565,3028,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2025-08-31T16:30:00
11936348,3028,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2025-08-31T12:20:00
11936120,3028,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2025-08-31T11:45:00
11935967,3028,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2025-08-31T11:10:00
11935681,3028,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2025-08-31T10:35:00
11935496,3028,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2025-08-31T10:00:00
11935287,3028,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2025-08-30T20:55:00
11935139,3028,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2025-08-30T19:45:00
11935050,3028,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2025-08-30T20:20:00
11934858,3028,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2025-08-30T19:10:00
11934714,3028,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2025-08-30T19:45:00
11934212,3028,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2025-08-30T19:10:00
11934191,3028,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2025-08-30T18:35:00
11933694,3028,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2025-08-30T18:35:00
11933539,3028,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2025-08-30T18:00:00
11933031,3028,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2025-08-30T18:00:00
11932859,3028,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2025-08-30T17:25:00
11932037,3028,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2025-08-30T17:25:00
11931368,3028,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2025-08-30T16:50:00
11930767,3028,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2025-08-30T16:15:00
11927268,3028,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2025-08-30T12:55:00
11927115,3028,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2025-08-30T12:55:00
11926807,3028,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2025-08-30T12:55:00
11926583,3028,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2025-08-30T12:55:00
11926455,3028,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2025-08-30T12:20:00
11925961,3028,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2025-08-30T12:20:00
11925577,3028,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2025-08-30T12:20:00
11925151,3028,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2025-08-30T11:45:00
11924994,3028,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2025-08-30T11:45:00
11924853,3028,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2025-08-30T12:20:00
11924264,3028,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2025-08-30T11:45:00
11923638,3028,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2025-08-30T11:45:00
11923440,3028,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2025-08-30T11:10:00
11923307,3028,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2025-08-30T11:10:00
11922498,3028,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2025-08-30T11:10:00
11922164,3028,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2025-08-30T11:10:00
11921447,3028,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2025-08-30T10:35:00
11921325,3028,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2025-08-30T10:35:00
11921235,3028,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2025-08-30T10:35:00
11920894,3028,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2025-08-30T10:35:00
