id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
1055226,2534,TTEWSINGLES-----------RND2000300----------,,Women Singles,OFFICIAL,,,2022-03-14T10:31:05.934
913808,2534,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-03-17T12:37:26.971
913570,2534,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-03-17T11:43:45.067
913284,2534,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2022-03-17T10:54:14.457
912971,2534,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2022-03-17T10:04:09.326
912045,2534,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2022-03-17T07:27:42.834
911814,2534,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-03-17T06:23:19.273
911441,2534,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-03-17T05:09:52.94
910814,2534,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-03-17T04:36:23.198
910453,2534,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-03-17T04:00:11.411
909707,2534,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-03-16T14:26:10.795
909653,2534,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-03-16T14:31:22.699
908947,2534,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-03-16T13:34:03.508
908899,2534,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-03-16T13:08:04.553
908352,2534,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-03-16T12:33:40.835
908046,2534,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-03-16T12:22:44.072
907589,2534,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-03-16T11:48:07.859
907459,2534,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-03-16T11:42:31.845
906887,2534,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2022-03-16T11:13:19.51
906812,2534,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2022-03-16T11:08:01.575
906406,2534,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2022-03-16T10:38:46.565
906341,2534,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2022-03-16T10:34:32.97
905969,2534,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2022-03-16T09:59:28.787
905819,2534,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2022-03-16T09:46:56.943
905417,2534,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-03-16T08:39:52.015
905291,2534,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2022-03-16T09:07:27.877
905083,2534,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-03-16T08:38:24.413
904621,2534,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2022-03-16T08:13:33.684
904611,2534,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-03-16T08:36:00.068
903860,2534,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-03-16T07:49:02.805
903835,2534,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2022-03-16T07:27:15.797
903801,2534,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2022-03-16T07:42:54.868
903123,2534,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2022-03-16T07:12:00.193
